tipo_proceso;subtipo_proceso;;etapa_procesal;;juzgado
;;;NO CUMPLE REQUISITOS;;(052663103001) JUZGADO 001 CIVIL DEL CIRCUITO DE ENVIGADO
;;;NO PROPONE EXCEPCIONES;;(052664053001) JUZGADO 001 CIVIL MUNICIPAL DE ENVIGADO
;;;NO PROPONE EXCEPCIONES;;(052663104001) JUZGADO 001 PENAL DEL CIRCUITO DE ENVIGADO
;;;NOTIFICACION A ACREEDORES;;(052504089001) JUZGADO 001 PROMISCUO MUNICIPAL DE EL BAGRE
;;;NOTIFICACION AL DEUDOR PARA ENTREGA DIRECTA;;(052663105001) JUZGADO 001 LABORAL DE ENVIGADO
;;;ORDEN DE APREHENSION;;(052663109001) JUZGADO 001 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE ENVIGADO
;;;PRESENTA ACUERDO DE REORGANIZACION;;(052663110001) JUZGADO 001 DE FAMILIA DEL CIRCUITO DE ENVIGADO
;;;PRESENTA PROYECTO DE ADJUDICACION;;(052663153001) JUZGADO 001 CIVIL DEL CIRCUITO DE ENVIGADO
;;;PRESENTA PROYECTO DE ADJUDICACION;;(052663160001) JUZGADO 001 DE FAMILIA DE ENVIGADO
;;;PRESENTACION DE ACREENCIAS REORGANIZACION;;(052663184001) JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE ENVIGADO
;;;PRESENTACION DE ACREENCIAS LIQUIDACION;;(052504004001) JUZGADO 001 PENAL MUNICIPAL DE EL BAGRE
;;;PROCESO DE NOTIFICACION;;(052664003001) JUZGADO 001 CIVIL MUNICIPAL DE ENVIGADO
;;;PROCESO DE NOTIFICACION;;(052664004001) JUZGADO 001 PENAL MUNICIPAL DE ENVIGADO
;;;PROPONE EXCEPCIONES;;(052843104001) JUZGADO 001 PENAL DEL CIRCUITO DE FRONTINO
;;;PROPONE EXCEPCIONES;;(052664088001) JUZGADO 001 PENAL MUNICIPAL CON FUNCION DE CONTROL DE GARANTIAS DE ENVIGADO
;;;RECEPCION DE DOCUMENTOS;;(052664189001) JUZGADO 001 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE ENVIGADO
;;;RECEPCION DE DOCUMENTOS;;(052823103001) JUZGADO 001 CIVIL DEL CIRCUITO DE FREDONIA
;;;RECEPCION DE DOCUMENTOS;;(052823104001) JUZGADO 001 PENAL DEL CIRCUITO DE FREDONIA
;;;RECHAZA LIQUIDACION PATRIMONIAL;;(052823112001) JUZGADO 001 CIVIL DEL CIRCUITO CON CONOCIMIENTO EN ASUNTOS LABORALES DE FREDONIA
;;;RECHAZADA INCUMPLIMIENTO REQUISITOS;;(052823184001) JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE FREDONIA
;;;RECHAZADA INCUMPLIMIENTO REQUISITOS;;(052824003001) JUZGADO 001 CIVIL MUNICIPAL DE FREDONIA
;;;RECHAZADA INCUMPLIMIENTO REQUISITOS;;(052824004001) JUZGADO 001 PENAL MUNICIPAL DE FREDONIA
;;;RECHAZADA LUEGO DE CUMPLIR REQUISITOS;;(052824089001) JUZGADO 001 PROMISCUO MUNICIPAL DE FREDONIA
;;;RECHAZADA LUEGO DE CUMPLIR REQUISITOS;;(052843103001) JUZGADO 001 CIVIL DEL CIRCUITO DE FRONTINO
;;;RECHAZADA LUEGO DE CUMPLIR REQUISITOS;;(052844004001) JUZGADO 001 PENAL MUNICIPAL DE FRONTINO
;;;RECHAZADA POR COMPETENCIA;;(052124004001) JUZGADO 001 PENAL MUNICIPAL DE COPACABANA
;;;RECHAZADA POR COMPETENCIA;;(051724004001) JUZGADO 001 PENAL MUNICIPAL DE CHIGORODO
;;;RECHAZADA POR COMPETENCIA;;(051724089001) JUZGADO 001 PROMISCUO MUNICIPAL DE CHIGORODO
;;;REQUIERE PREVIO DESISTIMIENTO;;(051903103001) JUZGADO 001 CIVIL DEL CIRCUITO DE CISNEROS
;;;REQUIERE PREVIO DESISTIMIENTO;;(051903104001) JUZGADO 001 PENAL DEL CIRCUITO DE CISNEROS
;;;RESOLUCION DE OBJECIONES;;(051903184001) JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE CISNEROS
;;;RESTITUCION DEL BIEN;;(051903189001) JUZGADO 001 PROMISCUO DEL CIRCUITO DE CISNEROS
;;;SENTENCIA;;(051904089001) JUZGADO 001 PROMISCUO MUNICIPAL DE CISNEROS
;;;SOLICITUD DE APREHENSION;;(051974089001) JUZGADO 001 PROMISCUO MUNICIPAL DE COCORNA
;;;SOLICITUD INSCRIPCION DE EJECUCION CONFECAMARAS;;(052064089001) JUZGADO 001 PROMISCUO MUNICIPAL DE CONCEPCION
;;;TRASLADO DE OBJECIONES;;(052093184001) JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE CONCORDIA
;;;TRASLADO DE LIQUIDACION;;(052093189001) JUZGADO 001 PROMISCUO DEL CIRCUITO DE CONCORDIA
;;;TRASLADO DE PROYECTO DE ADJUDICACION E INVENTARIO DE BIENES;;(052094089001) JUZGADO 001 PROMISCUO MUNICIPAL DE CONCORDIA
;;;TRASLADO DE PROYECTO DE ADJUDICACION E INVENTARIO DE BIENES;;(052124003001) JUZGADO 001 CIVIL MUNICIPAL DE COPACABANA
;;;TRASLADO PROYECTO DE CALIFICACION Y GRADUACION DE CREDITOS;;(052504003001) JUZGADO 001 CIVIL MUNICIPAL DE EL BAGRE
;;;TRASLADO PROYECTO DE CALIFICACION Y GRADUACION DE CREDITOS REORGANIZACION;;(052124089001) JUZGADO 001 PROMISCUO MUNICIPAL DE COPACABANA
;;;TRASLADO PROYECTO DE CALIFICACION Y GRADUACION DE CREDITOS LIQUIDACION;;(052343184001) JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE DABEIBA
;;;VEHICULO APREHENDIDO;;(052343189001) JUZGADO 001 PROMISCUO DEL CIRCUITO DE DABEIBA
;;;ACUERDO DE ADJUDICACION EN FIRME LIQUIDACION;;(052344003001) JUZGADO 001 CIVIL MUNICIPAL DE DABEIBA
;;;ACUERDO DE REORGANIZACION EN FIRME;;(052344004001) JUZGADO 001 PENAL MUNICIPAL DE DABEIBA
;;;ADMITE APELACION;;(052344089001) JUZGADO 001 PROMISCUO MUNICIPAL DE DABEIBA
;;;ADMITE APELACION;;(052374003001) JUZGADO 001 CIVIL MUNICIPAL DE DON MATIAS
;;;ADMITE APELACION;;(052374004001) JUZGADO 001 PENAL MUNICIPAL DE DON MATIAS
;;;ADMITE APELACION;;(052374089001) JUZGADO 001 PROMISCUO MUNICIPAL DE DON MATIAS
;;;ADMITE APELACION;;(052404089001) JUZGADO 001 PROMISCUO MUNICIPAL DE EBEJICO
;;;ADMITE APELACION;;(052503184001) JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE EL BAGRE
;;;ADMITE APELACION;;(052503189001) JUZGADO 001 PROMISCUO DEL CIRCUITO DE EL BAGRE
;;;DESISTIMIENTO DE LAS PRETENSIONES;;(053763184001) JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE LA CEJA
;;;INTERPONE RECURSO;;(053604004001) JUZGADO 001 PENAL MUNICIPAL DE ITAGI
;;;INTERPONE RECURSO;;(053604009001) JUZGADO 001 PENAL MUNICIPAL CON FUNCION DE CONOCIMIENTO DE ITAGI
;;;INTERPONE RECURSO;;(053604189001) JUZGADO 001 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE ITAGI
;;;INTERPONE RECURSO;;(053613184001) JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE ITUANGO
;;;RETIRADA PARA DEVOLVER DOCUMENTOS;;(053613189001) JUZGADO 001 PROMISCUO DEL CIRCUITO DE ITUANGO
;;;RETIRADA PARA DEVOLVER DOCUMENTOS;;(053614089001) JUZGADO 001 PROMISCUO MUNICIPAL DE ITUANGO
;;;RETIRADA PARA DEVOLVER DOCUMENTOS;;(053644089001) JUZGADO 001 PROMISCUO MUNICIPAL DE JARDIN
;;;RETIRADA PARA DEVOLVER DOCUMENTOS;;(053683184001) JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE JERICO
;;;RETIRADA PARA VOLVER A PRESENTAR;;(053683189001) JUZGADO 001 PROMISCUO DEL CIRCUITO DE JERICO
;;;RETIRADA PARA VOLVER A PRESENTAR;;(053684089001) JUZGADO 001 PROMISCUO MUNICIPAL DE JERICO
;;;RETIRADA PARA VOLVER A PRESENTAR;;(053763103001) JUZGADO 001 CIVIL DEL CIRCUITO DE LA CEJA
;;;RETIRADA PARA VOLVER A PRESENTAR;;(053763104001) JUZGADO 001 PENAL DEL CIRCUITO DE LA CEJA
;;;RETIRADA POR PAGO DE LA MORA;;(053763112001) JUZGADO 001 CIVIL DEL CIRCUITO CON CONOCIMIENTO EN ASUNTOS LABORALES DE LA CEJA
;;;RETIRADA POR PAGO DE LA MORA;;(053604003001) JUZGADO 001 CIVIL MUNICIPAL DE ITAGI
;;;RETIRADA POR PAGO DE LA MORA;;(053764003001) JUZGADO 001 CIVIL MUNICIPAL DE LA CEJA
;;;RETIRADA POR PAGO DE LA MORA;;(053764004001) JUZGADO 001 PENAL MUNICIPAL DE LA CEJA
;;;RETIRADA POR PAGO TOTAL;;(053764089001) JUZGADO 001 PROMISCUO MUNICIPAL DE LA CEJA
;;;RETIRADA POR PAGO TOTAL;;(053804003001) JUZGADO 001 CIVIL MUNICIPAL DE LA ESTRELLA
;;;RETIRADA POR PAGO TOTAL;;(053804004001) JUZGADO 001 PENAL MUNICIPAL DE LA ESTRELLA
;;;RETIRADA POR PAGO TOTAL;;(053804089001) JUZGADO 001 PROMISCUO MUNICIPAL DE LA ESTRELLA
;;;SOLICITUD DE SUSPENSION DEL PROCESO;;(053904089001) JUZGADO 001 PROMISCUO MUNICIPAL DE LA PINTADA
;;;SOLICITUD DE SUSPENSION DEL PROCESO;;(054004089001) JUZGADO 001 PROMISCUO MUNICIPAL DE LA UNION
;;;SOLICITUD DE SUSPENSION DEL PROCESO;;(054114089001) JUZGADO 001 PROMISCUO MUNICIPAL DE LIBORINA
;;;SOLICITUD DE SUSPENSION DEL PROCESO;;(054254089001) JUZGADO 001 PROMISCUO MUNICIPAL DE MACEO
;;;SOLICITUD DE SUSPENSION DEL PROCESO;;(054403103001) JUZGADO 001 CIVIL DEL CIRCUITO DE MARINILLA
;;;SOLICITUD DE SUSPENSION DEL PROCESO;;(054403104001) JUZGADO 001 PENAL DEL CIRCUITO DE MARINILLA
;;;SOLICITUD DE SUSPENSION DEL PROCESO;;(054403112001) JUZGADO 001 CIVIL DEL CIRCUITO CON CONOCIMIENTO EN ASUNTOS LABORALES DE MARINILLA
;;;SOLICITUD DE TERMINACION PAGO DIRECTO;;(053084088001) JUZGADO 001 PENAL MUNICIPAL CON FUNCION DE CONTROL DE GARANTIAS DE GIRARDOTA
;;;SOLICITUD DE TERMINACION PAGO DIRECTO;;(052843189001) JUZGADO 001 PROMISCUO DEL CIRCUITO DE FRONTINO
;;;SOLICITUD DE TERMINACION PAGO DIRECTO;;(052844003001) JUZGADO 001 CIVIL MUNICIPAL DE FRONTINO
;;;SOLICITUD DE TERMINACION PAGO DIRECTO;;(051544003001) JUZGADO 001 CIVIL MUNICIPAL DE CAUCASIA
;;;SOLICITUD DE TERMINACION PAGO DIRECTO;;(052844089001) JUZGADO 001 PROMISCUO MUNICIPAL DE FRONTINO
;;;SOLICITUD DE TERMINACION PAGO DIRECTO;;(053064089001) JUZGADO 001 PROMISCUO MUNICIPAL DE GIRALDO
;;;SOLICITUD DE TERMINACION PAGO DIRECTO;;(053083103001) JUZGADO 001 CIVIL DEL CIRCUITO DE GIRARDOTA
;;;SOLICITUD DE TERMINACION POR NOVACION;;(053083104001) JUZGADO 001 PENAL DEL CIRCUITO DE GIRARDOTA
;;;SOLICITUD DE TERMINACION POR NOVACION;;(053083109001) JUZGADO 001 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE GIRARDOTA
;;;SOLICITUD DE TERMINACION POR NOVACION;;(053083110001) JUZGADO 001 DE FAMILIA DE GIRARDOTA
;;;SOLICITUD DE TERMINACION POR NOVACION;;(053083112001) JUZGADO 001 CIVIL DEL CIRCUITO DE GIRARDOTA
;;;SOLICITUD DE TERMINACION POR NOVACION;;(053083184001) JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE GIRARDOTA
;;;SOLICITUD DE TERMINACION POR NOVACION;;(053084003001) JUZGADO 001 CIVIL MUNICIPAL DE GIRARDOTA
;;;SOLICITUD DE TERMINACION POR NOVACION;;(053084004001) JUZGADO 001 PENAL MUNICIPAL DE GIRARDOTA
;;;SOLICITUD DE TERMINACION POR PAGO TOTAL;;(052843184001) JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE FRONTINO
;;;SOLICITUD DE TERMINACION POR PAGO TOTAL;;(053104089001) JUZGADO 001 PROMISCUO MUNICIPAL DE GOMEZ PLATA
;;;SOLICITUD DE TERMINACION POR PAGO TOTAL;;(053134089001) JUZGADO 001 PROMISCUO MUNICIPAL DE GRANADA
;;;SOLICITUD DE TERMINACION POR PAGO TOTAL;;(053154089001) JUZGADO 001 PROMISCUO MUNICIPAL DE GUADALUPE
;;;SOLICITUD DE TERMINACION POR PAGO TOTAL;;(053184089001) JUZGADO 001 PROMISCUO MUNICIPAL DE GUARNE
;;;SOLICITUD DE TERMINACION POR PAGO TOTAL;;(053214089001) JUZGADO 001 PROMISCUO MUNICIPAL DE GUATAPE
;;;SOLICITUD DE TERMINACION POR PAGO TOTAL;;(053474089001) JUZGADO 001 PROMISCUO MUNICIPAL DE HELICONIA
;;;SOLICITUD DE TERMINACION POR REESTRUCTURACION;;(053534089001) JUZGADO 001 PROMISCUO MUNICIPAL DE HISPANIA
;;;SOLICITUD DE TERMINACION POR REESTRUCTURACION;;(053603103001) JUZGADO 001 CIVIL DEL CIRCUITO DE ITAGI
;;;SOLICITUD DE TERMINACION POR REESTRUCTURACION;;(053603104001) JUZGADO 001 PENAL DEL CIRCUITO DE ITAGI
;;;SOLICITUD DE TERMINACION POR REESTRUCTURACION;;(053603105001) JUZGADO 001 LABORAL DE ITAGI
;;;SOLICITUD DE TERMINACION POR REESTRUCTURACION;;(053603110001) JUZGADO 001 DE FAMILIA DE ITAGI
;;;SOLICITUD DE TERMINACION POR REESTRUCTURACION;;(053603185001) JUZGADO 001 DE MENORES DEL CIRCUITO DE ITAGI
;;;SOLICITUD DE TERMINACION POR REESTRUCTURACION;;(050424089001) JUZGADO 001 PROMISCUO MUNICIPAL DE SANTAFE DE ANTIOQUIA
;;;SOLICITUD DE TERMINACION POR TRANSACCION;;(050343104001) JUZGADO 001 PENAL DEL CIRCUITO DE ANDES
;;;SOLICITUD DE TERMINACION POR TRANSACCION;;(050343112001) JUZGADO 001 CIVIL DEL CIRCUITO CON CONOCIMIENTO EN ASUNTOS LABORALES DE ANDES
;;;SOLICITUD DE TERMINACION POR TRANSACCION;;(050343184001) JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE ANDES
;;;SOLICITUD DE TERMINACION POR TRANSACCION;;(050344003001) JUZGADO 001 CIVIL MUNICIPAL DE ANDES
;;;SOLICITUD DE TERMINACION POR TRANSACCION;;(050344004001) JUZGADO 001 PENAL MUNICIPAL DE ANDES
;;;SOLICITUD DE TERMINACION POR TRANSACCION;;(050344089001) JUZGADO 001 PROMISCUO MUNICIPAL DE ANDES
;;;SOLICITUD DE TERMINACION POR TRANSACCION;;(050364089001) JUZGADO 001 PROMISCUO MUNICIPAL DE ANGELOPOLIS
;;;SOLICITUD RETIRO DE LA DEMANDA;;(050384089001) JUZGADO 001 PROMISCUO MUNICIPAL DE ANGOSTURA
;;;SOLICITUD RETIRO DE LA DEMANDA;;(050404089001) JUZGADO 001 PROMISCUO MUNICIPAL DE ANORI
;;;SOLICITUD RETIRO DE LA DEMANDA;;(050423104001) JUZGADO 001 PENAL DEL CIRCUITO DE SANTA FE DE ANTIOQUIA
;;;SOLICITUD RETIRO DE LA DEMANDA;;(050423107001) JUZGADO 001 PENAL ESPECIALIZADO DEL CIRCUITO DE SANTA FE DE ANTIOQUIA
;;;SOLICITUD TERMINACION PAGO DE LA MORA;;(050423184001) JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE SANTAFE DE ANTIOQUIA
;;;SOLICITUD TERMINACION PAGO DE LA MORA;;(050423189001) JUZGADO 001 PROMISCUO DEL CIRCUITO DE SANTAFE DE ANTIOQUIA
;;;SOLICITUD TERMINACION PAGO DE LA MORA;;(050343103001) JUZGADO 001 CIVIL DEL CIRCUITO DE ANDES
;;;SOLICITUD TERMINACION PAGO DE LA MORA;;(050444089001) JUZGADO 001 PROMISCUO MUNICIPAL DE ANZA
;;;SOLICITUD TERMINACION PAGO DE LA MORA;;(050453103001) JUZGADO 001 CIVIL DEL CIRCUITO DE APARTADO
;;;SOLICITUD TERMINACION PAGO DE LA MORA;;(050453104001) JUZGADO 001 PENAL DEL CIRCUITO DE APARTADO
;;;SOLICITUD TERMINACION PAGO DE LA MORA;;(050453105001) JUZGADO 001 LABORAL DE APARTADO
;;;SUSPENDIDO;;(050453121001) JUZGADO 001 CIVIL DEL CIRCUITO ESPECIALIZADO EN RESTITUCION DE TIERRAS DE APARTADO
;;;SUSPENDIDO;;(050453184001) JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE APARTADO
;;;SUSPENDIDO;;(050453187001) JUZGADO 001 DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE APARTADO
;;;SUSPENDIDO;;(050454003001) JUZGADO 001 CIVIL MUNICIPAL DE APARTADO
;;;TERMINA PROCESO DE REORGANIZACION EMPRESARIAL;;(050454004001) JUZGADO 001 PENAL MUNICIPAL CON FUNCIONES MIXTAS DE APARTADO
;;;TERMINACION DE APREHENSION;;(050454089001) JUZGADO 001 PROMISCUO MUNICIPAL DE APARTADO
;;;TERMINADO POR ADJUDICACION DE BIENES;;(050454105001) JUZGADO 001 LABORAL MUNICIPAL DE PEQUENAS CAUSAS DE APARTADO
;;;TERMINADO POR ADJUDICACION DE BIENES;;(050514089001) JUZGADO 001 PROMISCUO MUNICIPAL DE ARBOLETES
;;;TERMINADO POR DESISTIMIENTO TACITO;;(050554089001) JUZGADO 001 PROMISCUO MUNICIPAL DE ARGELIA
;;;TERMINADO POR DESISTIMIENTO TACITO;;(050014189001) JUZGADO 001 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE MEDELLIN
;;;TERMINADO POR DESISTIMIENTO TACITO;;(050013121001) JUZGADO 001 CIVIL DEL CIRCUITO ESPECIALIZADO EN RESTITUCION DE TIERRAS DE MEDELLIN
;;;TERMINADO POR DESISTIMIENTO TACITO;;(050013185001) JUZGADO 001 DE MENORES DEL CIRCUITO DE MEDELLIN
;;;TERMINADO POR DESISTIMIENTO TACITO;;(050013187001) JUZGADO 001 DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE MEDELLIN
;;;TERMINADO POR DESISTIMIENTO TACITO;;(050013331001) JUZGADO 001 ADMINISTRATIVO DE MEDELLIN
;;;TERMINADO POR DESISTIMIENTO TACITO;;(050013333001) JUZGADO 001 ADMINISTRATIVO DE MEDELLIN
;;;TERMINADO POR NOVACION;;(050013403001) JUZGADO 001 CIVIL DEL CIRCUITO DE EJECUCION DE SENTENCIAS DE MEDELLIN
;;;TERMINADO POR NOVACION;;(050014003001) JUZGADO 001 CIVIL MUNICIPAL DE MEDELLIN
;;;TERMINADO POR NOVACION;;(050014004001) JUZGADO 001 PENAL MUNICIPAL DE MEDELLIN
;;;TERMINADO POR NOVACION;;(050014009001) JUZGADO 001 PENAL MUNICIPAL CON FUNCION DE CONOCIMIENTO DE MEDELLIN
;;;TERMINADO POR NOVACION;;(050014071001) JUZGADO 001 PENAL MUNICIPAL PARA ADOLESCENTES CON FUNCION DE CONTROL DE GARANTIAS DE MEDELLIN
;;;TERMINADO POR NOVACION;;(050014078001) JUZGADO 001 PENAL PARA ADOLESCENTES CON FUNCION DE PEQUENAS CAUSAS DE MEDELLIN
;;;TERMINADO POR NOVACION;;(050014088001) JUZGADO 001 PENAL MUNICIPAL CON FUNCION DE CONTROL DE GARANTIAS DE MEDELLIN
;;;TERMINADO POR PAGO MORA;;(050014105001) JUZGADO 001 MUNICIPAL DE PEQUENAS CAUSAS LABORALES DE MEDELLIN
;;;TERMINADO POR PAGO MORA;;(050594089001) JUZGADO 001 PROMISCUO MUNICIPAL DE ARMENIA
;;;TERMINADO POR PAGO MORA;;(050014303001) JUZGADO 001 CIVIL MUNICIPAL DE EJECUCION DE SENTENCIAS DE MEDELLIN
;;;TERMINADO POR PAGO MORA;;(050022333001) DESPACHO 001 DEL TRIBUNAL ADMINISTRATIVO DE ABEJORRAL
;;;TERMINADO POR PAGO MORA;;(050023189001) JUZGADO 001 PROMISCUO DEL CIRCUITO DE ABEJORRAL
;;;TERMINADO POR PAGO MORA;;(050024089001) JUZGADO 001 PROMISCUO MUNICIPAL DE ABEJORRAL
;;;TERMINADO POR PAGO MORA;;(050043189001) JUZGADO 001 PROMISCUO DEL CIRCUITO DE ABRIAQUI
;;;TERMINADO POR PAGO TOTAL;;(050044089001) JUZGADO 001 PROMISCUO MUNICIPAL DE ABRIAQUI
;;;TERMINADO POR PAGO TOTAL;;(050214089001) JUZGADO 001 PROMISCUO MUNICIPAL DE ALEJANDRIA
;;;TERMINADO POR PAGO TOTAL;;(050303184001) JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE AMAGA
;;;TERMINADO POR PAGO TOTAL;;(050303189001) JUZGADO 001 PROMISCUO DEL CIRCUITO DE AMAGA
;;;TERMINADO POR PAGO TOTAL;;(050304089001) JUZGADO 001 PROMISCUO MUNICIPAL DE AMAGA
;;;TERMINADO POR PAGO TOTAL;;(050313189001) JUZGADO 001 PROMISCUO DEL CIRCUITO DE AMALFI
;;;TERMINADO POR PAGO TOTAL;;(050314089001) JUZGADO 001 PROMISCUO MUNICIPAL DE AMALFI
;;;TERMINADO POR PERENCION;;(051474089001) JUZGADO 001 PROMISCUO MUNICIPAL DE CAREPA
;;;TERMINADO POR PERENCION;;(051134089001) JUZGADO 001 PROMISCUO MUNICIPAL DE BURITICA
;;;TERMINADO POR PERENCION;;(051204089001) JUZGADO 001 PROMISCUO MUNICIPAL DE CACERES
;;;TERMINADO POR PERENCION;;(051254089001) JUZGADO 001 PROMISCUO MUNICIPAL DE CAICEDO
;;;TERMINADO POR PERENCION;;(051293103001) JUZGADO 001 CIVIL DEL CIRCUITO DE CALDAS
;;;TERMINADO POR PERENCION;;(051293104001) JUZGADO 001 PENAL DEL CIRCUITO DE CALDAS
;;;TERMINADO POR PERENCION;;(051293189001) JUZGADO 001 PROMISCUO DEL CIRCUITO DE CALDAS
;;;TERMINADO POR PRESCRIPCION;;(051294003001) JUZGADO 001 CIVIL MUNICIPAL DE CALDAS
;;;TERMINADO POR PRESCRIPCION;;(051294004001) JUZGADO 001 PENAL MUNICIPAL DE CALDAS
;;;TERMINADO POR PRESCRIPCION;;(051294089001) JUZGADO 001 PROMISCUO MUNICIPAL DE CALDAS
;;;TERMINADO POR PRESCRIPCION;;(051344089001) JUZGADO 001 PROMISCUO MUNICIPAL DE CAMPAMENTO
;;;TERMINADO POR PRESCRIPCION;;(051384089001) JUZGADO 001 PROMISCUO MUNICIPAL DE CANASGORDAS
;;;TERMINADO POR PRESCRIPCION;;(051424089001) JUZGADO 001 PROMISCUO MUNICIPAL DE CARACOLI
;;;TERMINADO POR PRESCRIPCION;;(051454089001) JUZGADO 001 PROMISCUO MUNICIPAL DE CARAMANTA
;;;TERMINADO POR REESTRUCTURACION;;(051074089001) JUZGADO 001 PROMISCUO MUNICIPAL DE BRICENO
;;;TERMINADO POR REESTRUCTURACION;;(051484003001) JUZGADO 001 CIVIL MUNICIPAL DE EL CARMEN DE VIBORAL
;;;TERMINADO POR REESTRUCTURACION;;(051484004001) JUZGADO 001 PENAL MUNICIPAL DE EL CARMEN DE VIBORAL
;;;TERMINADO POR REESTRUCTURACION;;(051484089001) JUZGADO 001 PROMISCUO MUNICIPAL DE EL CARMEN DE VIBORAL
;;;TERMINADO POR REESTRUCTURACION;;(051504089001) JUZGADO 001 PROMISCUO MUNICIPAL DE CAROLINA
;;;TERMINADO POR REESTRUCTURACION;;(051543103001) JUZGADO 001 CIVIL DEL CIRCUITO DE CAUCASIA
;;;TERMINADO POR REESTRUCTURACION;;(051543104001) JUZGADO 001 PENAL DEL CIRCUITO DE CAUCASIA
;;;TERMINADO POR RENUNCIA PODER;;(051543112001) JUZGADO 001 CIVIL DEL CIRCUITO CON CONOCIMIENTO EN ASUNTOS LABORALES DE CAUCASIA
;;;TERMINADO POR RENUNCIA PODER;;(051543121001) JUZGADO 001 CIVIL DEL CIRCUITO ESPECIALIZADO EN RESTITUCION DE TIERRAS DE CAUCASIA
;;;TERMINADO POR RENUNCIA PODER;;(051543184001) JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE CAUCASIA
;;;TERMINADO POR RENUNCIA PODER;;(054404089001) JUZGADO 001 PROMISCUO MUNICIPAL DE MARINILLA
;;;TERMINADO POR RENUNCIA PODER;;(051544004001) JUZGADO 001 PENAL MUNICIPAL DE CAUCASIA
;;;TERMINADO POR RENUNCIA PODER;;(051544089001) JUZGADO 001 PROMISCUO MUNICIPAL DE CAUCASIA
;;;TERMINADO POR RENUNCIA PODER;;(050884009001) JUZGADO 001 PENAL MUNICIPAL CON FUNCION DE CONOCIMIENTO DE BELLO
;;;TERMINADO POR TRANSACCION;;(050794003001) JUZGADO 001 CIVIL MUNICIPAL DE BARBOSA
;;;TERMINADO POR TRANSACCION;;(050794004001) JUZGADO 001 PENAL MUNICIPAL DE BARBOSA
;;;TERMINADO POR TRANSACCION;;(050794089001) JUZGADO 001 PROMISCUO MUNICIPAL DE BARBOSA
;;;TERMINADO POR TRANSACCION;;(050864089001) JUZGADO 001 PROMISCUO MUNICIPAL DE BELMIRA
;;;TERMINADO POR TRANSACCION;;(050883103001) JUZGADO 001 CIVIL DEL CIRCUITO DE BELLO
;;;TERMINADO POR TRANSACCION;;(050883104001) JUZGADO 001 PENAL DEL CIRCUITO DE BELLO
;;;TERMINADO POR TRANSACCION;;(050883105001) JUZGADO 001 LABORAL DE BELLO
;;;TERMINADO POR VENTA DE CARTERA;;(050883109001) JUZGADO 001 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE BELLO
;;;TERMINADO POR VENTA DE CARTERA;;(050883110001) JUZGADO 001 DE FAMILIA DEL CIRCUITO DE BELLO
;;;TERMINADO POR VENTA DE CARTERA;;(050883160001) JUZGADO 001 DE FAMILIA DE BELLO
;;;TERMINADO POR VENTA DE CARTERA;;(050883185001) JUZGADO 001 DE MENORES DEL CIRCUITO DE BELLO
;;;TERMINADO POR VENTA DE CARTERA;;(050884003001) JUZGADO 001 CIVIL MUNICIPAL DE BELLO
;;;TERMINADO POR VENTA DE CARTERA;;(050884004001) JUZGADO 001 PENAL MUNICIPAL DE BELLO
;;;TERMINADO POR VENTA DE CARTERA;;(051724003001) JUZGADO 001 CIVIL MUNICIPAL DE CHIGORODO
;;;TRASLADO EXCEPCIONES;;(050884053001) JUZGADO 001 CIVIL MUNICIPAL DE BELLO
;;;TRASLADO EXCEPCIONES;;(050884189001) JUZGADO 001 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE BELLO
;;;TRASLADO RECURSO;;(050914089001) JUZGADO 001 PROMISCUO MUNICIPAL DE BETANIA
;;;TRASLADO RECURSO;;(050934089001) JUZGADO 001 PROMISCUO MUNICIPAL DE BETULIA
